provider,plz,weekly_parcels,n_stops_per_day,parcels_per_stop,hub_dist_km,area_km2,daily_cost_eur,knee_size,knee_wait_d,knee_saving_pct,max_saving_pct,raumtyp_3
DPD,30459,1284.0,193.0,1.1088082901554404,16.25,7.274391190340525,2692.648089162524,2,1.0,29.14494597966587,37.925749481336034,urban
DPD,30519,2540.0,357.3333333333333,1.1847014925373134,12.99,12.113461405690837,4359.743796141659,3,0.5,21.90950961757576,26.255603654434587,urban
DPD,30539,1695.0,218.5,1.2929061784897025,9.52,19.21423828970633,3283.465182476126,4,0.3333333333333333,20.644861578375863,36.44913001358166,rural
DPD,30559,2467.0,349.8333333333333,1.175321581705574,7.42,19.484913733542946,3964.267070732265,3,0.5,23.854253834136372,28.644602221909473,suburban
DPD,30625,1405.0,204.83333333333334,1.1432058584214808,10.22,8.86389555258122,2879.61806243138,4,0.3333333333333333,22.043341674125458,38.420604975983224,urban
DPD,30627,971.0,138.66666666666666,1.1670673076923077,8.59,3.3903855235675273,1734.323815852828,3,0.6666666666666666,10.425219479767058,28.240516929874495,suburban
DPD,30629,1173.0,176.33333333333334,1.108695652173913,6.08,14.669809711755617,2209.7242260325893,4,0.3333333333333333,21.388803135029093,31.68732625972423,suburban
DPD,30655,1537.0,214.66666666666666,1.1933229813664596,10.23,4.462508901721823,2902.8311877698657,4,0.5,8.635151949459223,38.3579640662324,suburban
DPD,30657,1866.0,224.66666666666666,1.3842729970326408,12.26,12.670949194485747,3254.827165454566,4,0.3333333333333333,20.846035938454854,28.64260794807206,rural
DPD,30659,1368.0,198.83333333333334,1.1466890192791281,8.73,11.3882150903338,2732.1680399331904,3,0.6666666666666666,29.541880257215578,35.06820005637597,suburban
DPD,30823,1867.0,281.3333333333333,1.106042654028436,25.25,12.528872220645557,4031.85332034608,4,0.3333333333333333,17.87054233183526,32.85573200670114,suburban
DPD,30826,1639.0,260.3333333333333,1.0492957746478873,27.87,56.38950461206911,4659.6772590054525,3,0.5,33.94146632223784,42.381596670712796,rural
DPD,30827,1601.0,237.66666666666666,1.1227208976157084,23.76,10.610683695060029,3693.9834286058103,3,0.5,31.310679190930998,36.059036130954745,suburban
