provider,cluster_id,raumtyp_3,raumtyp_8,raumtyp_8_name,baseline_routes,baseline_distance_km,baseline_parcels,baseline_cost_eur,saml_routes,saml_distance_km,saml_parcels,saml_cost_eur,fixed_routes,fixed_distance_km,fixed_parcels,fixed_cost_eur,actual_saving_abs,avg_demand,area_km2,hub_dist_km,actual_saving_pct,actual_fixed_saving_pct,routes_delta_pct,distance_delta_pct,weekly_parcels,demand_per_area,parcels_per_route_baseline,parcels_per_route_saml,baseline_eur_per_parcel,saml_eur_per_parcel,fixed_eur_per_parcel,baseline_eur_per_km,b2c_share
Hermes,30900,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,20,1598.51,3644,7373.69,18,1000.77,3644,5370.1,18,1013.57,3644,5357.05,2003.5899999999992,607.3333333333334,173.55971997363926,12.320000000000002,27.172148544351597,27.34912913344607,-10.0,-37.39357276463707,3644,20.99565498580812,182.2,202.44444444444446,2.0235153677277715,1.473682766190999,1.4701015367727772,4.612851968395568,0.7
Hermes,30916,suburban,6,Umland Verstädtert,17,941.58,3232,5593.33,16,704.0600000000001,3232,4487.99,16,675.88,3232,4477.55,1105.34,538.6666666666666,59.876286869182046,10.8,19.761751943833104,19.948402829799058,-5.882352941176471,-25.225684487775865,3232,53.97796304672811,190.11764705882354,202.0,1.7306095297029702,1.3886107673267325,1.3853805693069308,5.9403661929947535,0.7
Hermes,30926,rural,8,Umland dörflich ohne gewerblichen Einfluss,17,1020.79,3537,5595.25,18,739.35,3537,4844.7,19,743.65,3537,5082.09,750.5500000000002,589.5,53.8021301528445,10.52,13.414056565837097,9.171350699253829,5.882352941176471,-27.57080300551533,3537,65.7408914842566,208.05882352941177,196.5,1.5819197059655075,1.3697201017811704,1.436836301950806,5.4812938998226866,0.7
Hermes,30938,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,16,1409.17,2656,5707.67,13,993.76,2656,4010.04,14,1057.79,2656,4278.56,1697.63,442.6666666666667,153.22446344831192,16.57,29.74295991183793,25.03841322290882,-18.75,-29.47905504658771,2656,17.334046667397622,166.0,204.30769230769232,2.148972138554217,1.50980421686747,1.6109036144578315,4.050377172378067,0.7
Hermes,30952,suburban,4,Städtisch mit Verdichtungsansätzen,14,965.72,2488,4859.72,13,725.51,2488,3888.91,13,731.52,2488,3881.22,970.8100000000004,414.6666666666667,37.755537878390655,15.6,19.97666532228195,20.134904891639856,-7.142857142857143,-24.87366938657168,2488,65.89761766906264,177.71428571428572,191.3846153846154,1.9532636655948554,1.5630667202572346,1.559975884244373,5.0322246613925365,0.7
Hermes,30966,rural,8,Umland dörflich ohne gewerblichen Einfluss,12,888.88,2313,4128.35,13,742.3,2313,3811.24,12,702.65,2313,3549.74,317.1100000000006,385.5,31.83238567652256,16.87,7.681277023508195,14.015526784308515,8.333333333333334,-16.490414904149045,2313,72.66184895799105,192.75,177.92307692307693,1.7848465196714225,1.6477475140510158,1.534690877648076,4.644440194401945,0.7
Hermes,30974,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,12,1148.8,1616,4321.71,9,759.0799999999999,1616,2929.58,10,827.7,1616,3197.11,1392.13,269.3333333333333,53.82702268136371,22.19,32.21248070786795,26.02210699005717,-25.0,-33.924094707520894,1616,30.02209521351625,134.66666666666666,179.55555555555554,2.674325495049505,1.812858910891089,1.9784096534653466,3.7619341922005574,0.7
Hermes,30982,rural,8,Umland dörflich ohne gewerblichen Einfluss,11,1037.2,1680,4057.59,10,837.94,1680,3231.49,10,842.35,1680,3223.96,826.1000000000004,280.0,66.6831619829418,23.78,20.359375885685843,20.544954024433224,-9.090909090909092,-19.211338218279984,1680,25.193766312847618,152.72727272727272,168.0,2.415232142857143,1.9235059523809523,1.9190238095238095,3.9120613189355957,0.7
Hermes,30989,rural,8,Umland dörflich ohne gewerblichen Einfluss,11,786.91,1681,3728.8,9,542.13,1681,2738.11,10,564.48,1681,2985.96,990.69,280.1666666666667,43.13135688268341,15.580000000000002,26.568601158549665,19.921690624329546,-18.181818181818183,-31.10647977532373,1681,38.97396514958462,152.8181818181818,186.77777777777777,2.218203450327186,1.6288578227245687,1.7762998215348007,4.738534266942853,0.7
Hermes,31275,suburban,6,Umland Verstädtert,24,2131.72,4698,8456.53,22,1517.8,4698,6534.11,21,1491.14,4698,6314.97,1922.420000000001,783.0,129.47251256919432,23.26,22.73296493952012,25.324335158747147,-8.333333333333334,-28.799279455087905,4698,36.28569421242394,195.75,213.54545454545453,1.8000276713495105,1.3908280119199659,1.3441826309067688,3.966998480100577,0.7
Hermes,31303,rural,8,Umland dörflich ohne gewerblichen Einfluss,17,1534.98,3161,6212.33,16,1143.98,3161,4905.3,16,1148.46,3161,4909.84,1307.0299999999995,526.8333333333334,112.90680951768702,22.27,21.039287996613183,20.96620752600071,-5.882352941176471,-25.472644594717845,3161,27.99653992087009,185.94117647058823,197.5625,1.9653052831382474,1.5518190446061373,1.5532552989560267,4.047173253071701,0.7
Hermes,31311,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,14,1678.2,2196,5705.77,12,1186.24,2196,4140.75,12,1189.31,2196,4140.22,1565.0200000000004,366.0,139.34872865781722,32.49,27.428725658412457,27.43801450111028,-14.285714285714286,-29.31474198546061,2196,15.759024292158896,156.85714285714286,183.0,2.5982559198542807,1.8855874316939891,1.8853460837887068,3.399934453581218,0.7
Hermes,31319,rural,8,Umland dörflich ohne gewerblichen Einfluss,17,1549.82,2907,5988.85,15,1112.93,2907,4572.06,15,1106.16,2907,4562.29,1416.79,484.5,101.18549289373648,23.57,23.657129498985615,23.820265994306087,-11.764705882352942,-28.1897252584171,2907,28.72941482879259,171.0,193.8,2.0601479188166496,1.5727760577915377,1.5694152046783625,3.8642229420190737,0.7
Hermes,31515,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,23,1834.73,4758,8198.26,23,1381.32,4758,6713.86,23,1368.28,4758,6696.29,1484.4000000000003,793.0,125.1818077488354,20.37,18.106281088913995,18.320594857933273,0.0,-24.712628016111367,4758,38.00871776469664,206.8695652173913,206.8695652173913,1.7230474989491384,1.4110676754939049,1.4073749474569146,4.468374093190824,0.7
Hermes,31535,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,27,2850.29,4780,11007.19,24,2013.95,4780,8489.7,22,1699.32,4780,7367.56,2517.49,796.6666666666666,357.6158854957556,19.5,22.871323198745543,33.065932358758225,-11.11111111111111,-29.342277452469745,4780,13.366296615637149,177.03703703703704,199.16666666666666,2.3027594142259415,1.7760878661087867,1.5413305439330545,3.8617789768760376,0.7
Hermes,31832,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,17,2175.86,3015,7196.29,15,1592.05,3015,5397.1,16,1655.25,3015,5666.92,1799.1899999999996,502.5,159.3824695169613,28.44,25.00163278578267,21.252200786794308,-11.764705882352942,-26.831229950456375,3015,18.916760476465996,177.35294117647058,201.0,2.3868291873963514,1.7900829187396352,1.879575456053068,3.3073313540393223,0.7
UPS,30159,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,34,890.22,7101,8339.56,33,811.72,7101,7901.55,33,811.72,7101,7901.55,438.0099999999993,1967.5,1.955539120782912,9.68,5.25219555947795,5.25219555947795,-2.9411764705882355,-8.818044977645975,7101,3631.2236991490468,208.85294117647058,215.1818181818182,1.1744205041543443,1.1127376425855513,1.1127376425855513,9.36797645525825,0.7
UPS,30161,urban,2,Zentrumsnah hochverdichtete Wohnnutzung,24,578.9,4726,5790.65,23,518.68,4726,5417.42,23,504.61,4726,5372.01,373.2299999999996,787.6666666666666,1.7979843382791898,8.59,6.445390413856813,7.229585625102526,-4.166666666666667,-10.402487476248062,4726,2628.4989804322477,196.91666666666666,205.47826086956522,1.2252750740584002,1.1463013118916632,1.1366927634363098,10.002850233200897,0.7
UPS,30163,suburban,5,Städtisch mit gewerblicher Prägung,31,733.94,5518,7498.82,29,603.5899999999999,5518,6715.41,30,619.62,5518,6933.18,783.4100000000003,1330.6666666666667,7.554746303891376,6.7388778524435144,10.447110345361002,7.54305344040795,-6.451612903225806,-17.76030738207485,5518,730.4017604347259,178.0,190.27586206896552,1.3589742660384196,1.217000724900326,1.25646611090975,10.217211216175707,0.7
UPS,30167,urban,3,Zentrumsnah verdichtete Mischnutzung,17,505.03,2856,4306.18,14,352.53,2856,3384.35,15,374.74,2856,3606.43,921.8300000000004,758.5,4.343746915001259,8.57,21.407140435374284,16.2499013046366,-17.647058823529413,-30.196225966774254,2856,657.4968698421907,168.0,204.0,1.5077661064425771,1.1849964985994397,1.2627556022408963,8.526582579252718,0.7
UPS,30419,suburban,5,Städtisch mit gewerblicher Prägung,12,483.83,2053,3352.76,12,390.77,2053,3066.57,11,337.85,2053,2736.49,286.19000000000005,342.1666666666667,23.77191867081394,7.09,8.535952469010608,18.38097567377326,0.0,-19.234028481078067,2053,86.3624021447027,171.08333333333334,171.08333333333334,1.6331027764247443,1.4937018996590357,1.3329225523623964,6.929624041502181,0.7
UPS,30449,urban,3,Zentrumsnah verdichtete Mischnutzung,12,579.52,2096,3238.15,11,470.38,2096,2794.83,11,470.38,2096,2794.83,443.32000000000016,780.8333333333334,2.190643461651216,11.08,13.690533174806607,13.690533174806607,-8.333333333333334,-18.832827167310874,2096,956.7965014353008,174.66666666666666,190.54545454545453,1.544918893129771,1.3334112595419847,1.3334112595419847,5.587641496410823,0.7
UPS,30453,suburban,4,Städtisch mit Verdichtungsansätzen,11,605.04,1821,3257.93,10,453.67,1821,2654.48,10,451.29,1821,2657.24,603.4499999999998,303.5,9.157258958740025,10.59,18.52249741400214,18.437781045019385,-9.090909090909092,-25.0181806161576,1821,198.858633157029,165.54545454545453,182.1,1.789088412959912,1.4577045579352004,1.4592202086765513,5.3846522543964035,0.7
UPS,30455,suburban,4,Städtisch mit Verdichtungsansätzen,6,354.19,812,1866.69,5,244.51,812,1403.13,5,240.64,812,1386.49,463.56,135.33333333333334,6.967819653017212,12.14,24.833261012808762,25.724678441519483,-16.666666666666668,-30.96643044693526,812,116.5357372084662,135.33333333333334,162.4,2.2988793103448275,1.7279926108374386,1.7075,5.270306897427934,0.7
UPS,30457,suburban,4,Städtisch mit Verdichtungsansätzen,6,395.38,1021,1917.3,6,335.85,1021,1709.42,6,335.76,1021,1706.07,207.87999999999988,170.16666666666666,6.068989648841514,14.87,10.842330360402643,11.017055233922704,0.0,-15.056401436592639,1021,168.23228561526625,170.16666666666666,170.16666666666666,1.8778648383937315,1.674260528893242,1.6709794319294808,4.8492589407658455,0.7
UPS,30519,urban,3,Zentrumsnah verdichtete Mischnutzung,16,1043.83,3056,4817.82,16,917.98,3056,4439.22,16,917.98,3056,4439.22,378.59999999999945,510.6666666666667,12.113461405690837,14.11,7.858325964855463,7.858325964855463,0.0,-12.056560934251738,3056,252.2813172595166,191.0,191.0,1.576511780104712,1.4526243455497383,1.4526243455497383,4.615521684565494,0.7
UPS,30539,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,15,1054.87,2701,4416.14,13,842.22,2701,3630.59,13,834.4300000000001,2701,3626.42,785.5500000000002,450.1666666666667,19.21423828970633,16.42,17.78815888989027,17.88258524412723,-13.333333333333334,-20.158882137135368,2701,140.5728376673152,180.06666666666666,207.76923076923077,1.6350018511662348,1.3441651240281378,1.3426212513883746,4.186430555423891,0.7
UPS,30559,suburban,4,Städtisch mit Verdichtungsansätzen,35,1765.77,5951,9888.91,32,1401.16,5951,8359.48,32,1373.01,5951,8290.83,1529.430000000001,1115.0,35.335637725598566,11.20843847951264,15.466113049871021,16.160325050991464,-8.571428571428571,-20.648782117716348,5951,168.4135445980321,170.02857142857144,185.96875,1.6617223995967063,1.4047185347000504,1.3931826583767435,5.600338662453208,0.7
UPS,30625,suburban,4,Städtisch mit Verdichtungsansätzen,11,547.41,1492,3011.61,9,419.07,1492,2342.36,9,418.37,1492,2342.97,669.25,454.5,8.86389555258122,10.5,22.222332904991017,22.202077958301384,-18.181818181818183,-23.444949854770645,1492,168.32328304743174,135.63636363636363,165.77777777777777,2.018505361930295,1.569946380697051,1.5703552278820374,5.501561900586398,0.7
UPS,30657,rural,8,Umland dörflich ohne gewerblichen Einfluss,19,469.75,3745,4632.26,18,379.27,3745,4184.06,18,381.37,3745,4184.23,448.1999999999998,624.1666666666666,12.670949194485749,5.0,9.675622698207782,9.67195278330665,-5.2631578947368425,-19.26130920702502,3745,295.55796827200453,197.10526315789474,208.05555555555554,1.2369185580774367,1.1172389853137519,1.1172843791722296,9.861117615753061,0.7
UPS,30823,suburban,4,Städtisch mit Verdichtungsansätzen,9,443.14,1337,2623.66,8,302.7,1337,2071.6,8,302.7,1337,2071.6,552.06,222.8333333333333,12.528872220645557,11.23,21.04159837783859,21.04159837783859,-11.11111111111111,-31.692016067157105,1337,106.71351550675408,148.55555555555554,167.125,1.962348541510845,1.5494390426327598,1.5494390426327598,5.920611996208873,0.7
UPS,30827,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,18,838.5699999999999,3210,5151.73,19,696.6800000000001,3210,4775.780000000001,19,696.4200000000001,3210,4774.33,375.9499999999998,535.0,67.00018830712914,11.138879470464415,7.297548590473471,7.325694475448047,5.555555555555555,-16.920471755488496,3210,47.91031310666392,178.33333333333334,168.94736842105263,1.6049003115264797,1.4877819314641747,1.4873302180685357,6.143470431806528,0.7
UPS,30853,suburban,6,Umland Verstädtert,15,220.63,2526,3537.0,14,128.22,2526,3042.54,13,127.1,2526,2841.66,494.46,611.3333333333334,8.711379660258004,1.67,13.979643765903308,19.659033078880412,-6.666666666666667,-41.88460318179758,2526,289.9655506376114,168.4,180.42857142857142,1.4002375296912113,1.2044893111638955,1.1249643705463181,16.031364728278113,0.7
UPS,30855,suburban,4,Städtisch mit Verdichtungsansätzen,52,1039.02,11467,12280.45,52,760.52,11467,11479.96,52,743.76,11467,11450.75,800.4900000000016,1912.5,58.08159729436245,2.72,6.5184093416772315,6.7562670749036124,0.0,-26.804103867105542,11467,197.42914338054914,220.51923076923077,220.51923076923077,1.0709383448155578,1.001130199703497,0.9985828900322665,11.819262381859831,0.7
UPS,30880,suburban,6,Umland Verstädtert,22,1749.42,4190,6919.6,19,1378.01,4190,5511.45,20,1458.15,4190,5776.14,1408.1500000000003,698.3333333333334,33.96099660372796,20.44,20.350164749407487,16.524943638360597,-13.636363636363637,-21.230464954099077,4190,123.37682691973933,190.45454545454547,220.52631578947367,1.65145584725537,1.315381861575179,1.3785536992840097,3.9553680648443486,0.7
UPS,30890,rural,8,Umland dörflich ohne gewerblichen Einfluss,12,1235.1,1795,4319.52,11,961.71,1795,3539.4,9,772.34,1795,2847.87,780.1200000000003,299.1666666666667,102.53407734275534,22.83,18.06034003778198,34.069757750861214,-8.333333333333334,-22.135049793538975,1795,17.506374919624005,149.58333333333334,163.1818181818182,2.4064178272980503,1.9718105849582173,1.5865571030640668,3.4973038620354635,0.7
UPS,30900,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,12,1014.26,2208,4491.7,12,561.22,2208,3413.95,11,526.01,2208,3167.05,1077.75,368.0,173.55971997363926,10.9,23.994256072311153,29.491061290825296,0.0,-44.66704789698894,2208,12.721845831137301,184.0,184.0,2.034284420289855,1.5461730072463766,1.434352355072464,4.4285488927888315,0.7
UPS,30916,suburban,6,Umland Verstädtert,21,876.79,4019,6111.62,20,706.19,4019,5151.95,20,706.19,4019,5151.95,959.67,669.8333333333334,59.876286869182046,7.96,15.702383328806437,15.702383328806437,-4.761904761904762,-19.457338701399415,4019,67.12173065742583,191.38095238095238,200.95,1.5206817616322468,1.2818984822095048,1.2818984822095048,6.970449024281756,0.7
UPS,30926,rural,8,Umland dörflich ohne gewerblichen Einfluss,11,736.03,1634,3524.89,9,534.83,1634,2683.33,9,465.54,1634,2513.59,841.56,272.3333333333333,53.8021301528445,13.64,23.87478758202384,28.69025700092768,-18.181818181818183,-27.335842289037124,1634,30.370544723006866,148.54545454545453,181.55555555555554,2.1572154222766216,1.6421848225214197,1.5383047735618116,4.789057511242748,0.7
UPS,30938,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,18,1305.47,3590,5595.48,17,1007.67,3590,4608.94,17,1007.67,3590,4608.94,986.54,598.3333333333334,153.22446344831192,13.430000000000001,17.631016463288226,17.631016463288226,-5.555555555555555,-22.811707660842462,3590,23.42967904215266,199.44444444444446,211.1764705882353,1.5586295264623955,1.283827298050139,1.283827298050139,4.2861804560809516,0.7
UPS,30952,suburban,4,Städtisch mit Verdichtungsansätzen,9,737.35,1329,3209.26,8,513.75,1329,2444.56,8,514.22,1329,2442.63,764.7000000000003,221.5,37.755537878390655,17.72,23.82792294796932,23.88806142225934,-11.11111111111111,-30.324811826134134,1329,35.200134197019395,147.66666666666666,166.125,2.4147930775018813,1.839398043641836,1.8379458239277653,4.352424221875636,0.7
UPS,30966,rural,8,Umland dörflich ohne gewerblichen Einfluss,9,687.62,1386,2977.32,8,503.02,1386,2359.07,8,517.66,1386,2380.35,618.25,231.0,31.83238567652256,18.2,20.76531914607768,20.050582402966434,-11.11111111111111,-26.846223204677006,1386,43.54056318883511,154.0,173.25,2.1481385281385283,1.7020707070707073,1.7174242424242423,4.329891509845554,0.7
UPS,30974,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,6,671.75,1072,2272.48,6,541.9,1072,1942.22,6,541.9,1072,1942.22,330.26,178.66666666666666,53.82702268136371,24.68,14.533021192705766,14.533021192705766,0.0,-19.3301079270562,1072,19.915647319857314,178.66666666666666,178.66666666666666,2.1198507462686567,1.8117723880597014,1.8117723880597014,3.3829251953851878,0.7
UPS,30982,rural,8,Umland dörflich ohne gewerblichen Einfluss,6,740.71,878,2404.21,4,427.13,878,1444.96,6,575.84,878,1993.21,959.25,146.33333333333334,66.6831619829418,24.88,39.89876092354661,17.095012498908165,-33.333333333333336,-42.33505690486155,878,13.166742156357266,146.33333333333334,219.5,2.738280182232346,1.645740318906606,2.2701708428246015,3.2458182014553603,0.7
UPS,30989,rural,8,Umland dörflich ohne gewerblichen Einfluss,6,546.4300000000001,1191,2256.94,7,461.44000000000005,1191,2156.18,7,459.0,1191,2152.73,100.76000000000022,198.5,43.13135688268341,18.29,4.464451868459074,4.617313707940842,16.666666666666668,-15.553684826967771,1191,27.613320935844904,198.5,170.14285714285714,1.8949958018471873,1.8103946263643995,1.8074979009235936,4.130336914151858,0.7
UPS,31275,suburban,6,Umland Verstädtert,17,1607.45,2904,6113.21,15,1080.91,2904,4502.45,15,1091.97,2904,4527.39,1610.7600000000002,484.0,129.47251256919432,21.19,26.348841279785912,25.940872307674688,-11.764705882352942,-32.756228809605275,2904,22.42947126285209,170.8235294117647,193.6,2.105099862258953,1.5504304407713498,1.5590185950413225,3.80304830632368,0.7
UPS,31303,rural,8,Umland dörflich ohne gewerblichen Einfluss,12,1090.0,1804,4252.2,10,735.29,1804,3054.53,9,674.4,1804,2786.8,1197.6699999999996,300.6666666666667,112.90680951768702,19.35,28.165890597808183,34.46216076383989,-16.666666666666668,-32.54220183486238,1804,15.977778556548449,150.33333333333334,180.4,2.3570953436807094,1.69319844789357,1.544789356984479,3.9011009174311924,0.7
UPS,31311,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,8,1027.9,1062,3263.73,7,735.85,1062,2426.48,7,735.85,1062,2426.48,837.25,177.0,139.34872865781722,29.65,25.653163711458976,25.653163711458976,-12.5,-28.412296916042422,1062,7.621167485552252,132.75,151.71428571428572,3.07319209039548,2.2848210922787193,2.2848210922787193,3.1751434964490706,0.7
UPS,31319,rural,8,Umland dörflich ohne gewerblichen Einfluss,6,689.21,1055,2338.69,6,529.54,1055,1941.1,6,529.54,1055,1941.1,397.59000000000015,175.83333333333334,101.18549289373648,22.419999999999998,17.000543039051784,17.000543039051784,0.0,-23.167104365868177,1055,10.42639581849886,175.83333333333334,175.83333333333334,2.216767772511848,1.8399052132701421,1.8399052132701421,3.393290869256105,0.7
UPS,31515,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,17,1451.9,3281,5986.2,17,1107.11,3281,4978.43,16,1055.98,3281,4683.1,1007.7699999999996,546.8333333333334,125.1818077488354,23.29,16.83488690655173,21.768400654839454,0.0,-23.74750327157519,3281,26.209878727610274,193.0,193.0,1.8245047241694605,1.5173514172508382,1.4273392258457789,4.123011226668503,0.7
UPS,31535,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,17,2065.21,2571,7128.82,14,1198.37,2571,4697.49,13,1130.64,2571,4393.47,2431.33,428.5,357.6158854957556,20.99,34.10564441239925,38.370305324022766,-17.647058823529413,-41.97345548394595,2571,7.189277949540399,151.23529411764707,183.64285714285714,2.772781019058732,1.8271061843640606,1.7088564760793468,3.451862038243084,0.7
UPS,31832,rural,7,Umland dörflich mit geringem gewerblichem Einfluss,12,1606.96,1605,5018.32,8,983.77,1605,3028.95,8,988.02,1605,3011.15,1989.37,267.5,159.3824695169613,30.54,39.642151158156516,39.9968515359722,-33.333333333333336,-38.78067904614925,1605,10.0701162735416,133.75,200.625,3.1266791277258563,1.8871962616822429,1.8761059190031153,3.1228655349230845,0.7
