window,share_willing,provider,plz,weekly_parcels,schedule_size_batched,schedule_idx,schedule_weekdays,cost_eur_batched,avg_wait_d_batched
3,1.0,DPD,31535,3582,2,0,"Mon,Thu",6261.821133443119,1.0
3,1.0,DPD,31832,2309,2,1,"Tue,Fri",4080.635570645956,1.0
3,1.0,FedEx,30159,9864,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12375.760675349033,0.0
3,1.0,FedEx,30161,3810,4,25,"Mon,Wed,Fri,Sat",4577.941412928074,0.3333333333333333
3,1.0,FedEx,30163,6210,3,6,"Mon,Wed,Fri",6961.667933046549,0.5
3,1.0,FedEx,30167,3775,5,34,"Mon,Tue,Wed,Fri,Sat",4959.864295194271,0.16666666666666666
3,1.0,FedEx,30419,1709,3,13,"Tue,Thu,Sat",2353.8972064837008,0.5
3,1.0,FedEx,30449,3703,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5825.2219293490925,0.0
3,1.0,FedEx,30453,1516,2,0,"Mon,Thu",1905.378097528609,1.0
3,1.0,FedEx,30455,612,3,6,"Mon,Wed,Fri",1282.9794944990854,0.5
3,1.0,FedEx,30457,778,3,15,"Wed,Thu,Sat",1301.408076010918,0.6666666666666666
3,1.0,FedEx,30519,2372,3,6,"Mon,Wed,Fri",3338.674938743749,0.5
3,1.0,FedEx,30539,2429,4,24,"Mon,Wed,Thu,Sat",3397.4965361279687,0.3333333333333333
3,1.0,FedEx,30559,3144,4,18,"Mon,Tue,Wed,Fri",4598.862250973127,0.3333333333333333
3,1.0,FedEx,30625,2229,3,6,"Mon,Wed,Fri",3202.3008585306816,0.5
3,1.0,FedEx,30655,2242,3,6,"Mon,Wed,Fri",3175.7369630657167,0.5
3,1.0,FedEx,30657,3429,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",4684.585010528717,0.0
3,1.0,FedEx,30823,878,2,0,"Mon,Thu",1425.5638471581449,1.0
3,1.0,FedEx,30827,2757,5,36,"Mon,Wed,Thu,Fri,Sat",4174.86503108889,0.16666666666666666
3,1.0,FedEx,30853,3029,4,18,"Mon,Tue,Wed,Fri",4037.4010413087426,0.3333333333333333
3,1.0,FedEx,30855,9970,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",11175.280244194257,0.0
3,1.0,FedEx,30880,3498,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5900.623938394634,0.0
3,1.0,FedEx,30890,1281,2,2,"Wed,Sat",2026.3104492047048,1.0
3,1.0,FedEx,30900,1597,3,13,"Tue,Thu,Sat",2863.780539335531,0.5
3,1.0,FedEx,30916,3245,3,13,"Tue,Thu,Sat",4294.373114410595,0.5
3,1.0,FedEx,30926,1266,2,1,"Tue,Fri",1834.7225147051872,1.0
3,1.0,FedEx,30938,3131,4,28,"Tue,Wed,Thu,Sat",4736.1233713119655,0.3333333333333333
3,1.0,FedEx,30952,979,2,0,"Mon,Thu",1637.4403627233144,1.0
3,1.0,FedEx,30966,1063,2,0,"Mon,Thu",1595.4418845670689,1.0
3,1.0,FedEx,30974,802,2,2,"Wed,Sat",1348.559149735997,1.0
3,1.0,FedEx,30982,618,2,0,"Mon,Thu",1415.1138170880272,1.0
3,1.0,FedEx,30989,876,2,0,"Mon,Thu",1612.469592359372,1.0
3,1.0,FedEx,31275,2133,2,0,"Mon,Thu",3303.2843746391554,1.0
3,1.0,FedEx,31303,1243,2,1,"Tue,Fri",2140.637142489667,1.0
3,1.0,FedEx,31311,675,2,2,"Wed,Sat",1521.9301181136577,1.0
3,1.0,FedEx,31319,751,2,2,"Wed,Sat",1433.8429821132474,1.0
3,1.0,FedEx,31515,2478,3,6,"Mon,Wed,Fri",4057.243945604242,0.5
3,1.0,FedEx,31535,2005,2,0,"Mon,Thu",3258.091762980669,1.0
3,1.0,FedEx,31832,1068,2,1,"Tue,Fri",2198.7435999664785,1.0
3,1.0,GLS,30159,3332,5,33,"Mon,Tue,Wed,Thu,Sat",4762.0513016197965,0.16666666666666666
3,1.0,GLS,30161,1649,3,13,"Tue,Thu,Sat",2103.1186060387727,0.5
3,1.0,GLS,30163,2801,4,30,"Tue,Thu,Fri,Sat",4081.6451418665247,0.3333333333333333
3,1.0,GLS,30165,1358,5,35,"Mon,Tue,Thu,Fri,Sat",2107.959669072672,0.16666666666666666
3,1.0,GLS,30167,2147,5,32,"Mon,Tue,Wed,Thu,Fri",3394.8580359169982,0.16666666666666666
3,1.0,GLS,30173,1424,4,20,"Mon,Tue,Thu,Fri",1893.0314937623543,0.3333333333333333
3,1.0,GLS,30179,1034,3,3,"Mon,Tue,Thu",1539.9594959222359,0.6666666666666666
3,1.0,GLS,30419,2617,3,13,"Tue,Thu,Sat",4024.5031585495653,0.5
3,1.0,GLS,30449,1981,3,11,"Tue,Wed,Sat",2559.7379342406603,0.6666666666666666
3,1.0,GLS,30453,1373,3,6,"Mon,Wed,Fri",2116.452550555072,0.5
3,1.0,GLS,30455,1201,2,1,"Tue,Fri",1765.4017481490728,1.0
3,1.0,GLS,30457,1189,3,16,"Wed,Fri,Sat",1828.5605369390876,0.6666666666666666
3,1.0,GLS,30459,1169,3,6,"Mon,Wed,Fri",1710.9531825951844,0.5
3,1.0,GLS,30519,2084,3,6,"Mon,Wed,Fri",3103.2197364008243,0.5
3,1.0,GLS,30539,1310,3,13,"Tue,Thu,Sat",2057.2477137272713,0.5
3,1.0,GLS,30559,2040,2,0,"Mon,Thu",2497.1479270772943,1.0
3,1.0,GLS,30625,1185,3,6,"Mon,Wed,Fri",1727.6088731405662,0.5
3,1.0,GLS,30627,774,3,15,"Wed,Thu,Sat",1146.1544992872437,0.6666666666666666
3,1.0,GLS,30629,1080,2,0,"Mon,Thu",1486.751301571754,1.0
3,1.0,GLS,30655,1383,3,6,"Mon,Wed,Fri",2066.1848318900384,0.5
3,1.0,GLS,30657,1325,3,13,"Tue,Thu,Sat",2177.0198719252976,0.5
3,1.0,GLS,30659,1138,3,13,"Tue,Thu,Sat",1910.6977490167726,0.5
3,1.0,GLS,30823,1687,3,13,"Tue,Thu,Sat",2806.1317083972467,0.5
3,1.0,GLS,30826,1480,2,0,"Mon,Thu",2460.760478553934,1.0
3,1.0,GLS,30827,1331,3,13,"Tue,Thu,Sat",2334.8680615206217,0.5
3,1.0,GLS,30851,1137,4,30,"Tue,Thu,Fri,Sat",1888.8731416873761,0.3333333333333333
3,1.0,GLS,30853,1083,3,5,"Mon,Wed,Thu",1729.6709458059408,0.6666666666666666
3,1.0,GLS,30855,5111,4,21,"Mon,Tue,Thu,Sat",7117.723341026169,0.3333333333333333
3,1.0,GLS,30880,2630,3,6,"Mon,Wed,Fri",3611.2153544041907,0.5
3,1.0,GLS,30890,2471,2,1,"Tue,Fri",3956.20843441139,1.0
3,1.0,GLS,30900,2487,2,1,"Tue,Fri",4303.996486636318,1.0
3,1.0,GLS,30916,2276,3,13,"Tue,Thu,Sat",3744.324200164165,0.5
3,1.0,GLS,30926,2421,3,6,"Mon,Wed,Fri",4245.274759838349,0.5
3,1.0,GLS,30938,1873,2,0,"Mon,Thu",3275.6394162232073,1.0
3,1.0,GLS,30952,1710,3,13,"Tue,Thu,Sat",2790.6289489737937,0.5
3,1.0,GLS,30966,1619,3,13,"Tue,Thu,Sat",2554.201982644792,0.5
3,1.0,GLS,30974,1120,2,1,"Tue,Fri",2013.907997894071,1.0
3,1.0,GLS,30982,1154,2,1,"Tue,Fri",1807.7136662945056,1.0
3,1.0,GLS,30989,1172,2,0,"Mon,Thu",1998.87448126425,1.0
3,1.0,GLS,31275,3227,3,6,"Mon,Wed,Fri",5455.020889063246,0.5
3,1.0,GLS,31303,2208,2,2,"Wed,Sat",3844.3607347453553,1.0
3,1.0,GLS,31311,1483,2,0,"Mon,Thu",2998.3238465286304,1.0
3,1.0,GLS,31319,1985,2,1,"Tue,Fri",2833.3706479526118,1.0
3,1.0,GLS,31515,3284,3,13,"Tue,Thu,Sat",6114.9801063463,0.5
3,1.0,GLS,31535,3227,2,1,"Tue,Fri",6098.156061388669,1.0
3,1.0,GLS,31832,2069,2,1,"Tue,Fri",3513.834376855196,1.0
3,1.0,Hermes,30159,4412,5,37,"Tue,Wed,Thu,Fri,Sat",5895.969396388617,0.16666666666666666
3,1.0,Hermes,30161,2187,5,32,"Mon,Tue,Wed,Thu,Fri",2901.799740026365,0.16666666666666666
3,1.0,Hermes,30163,2318,5,32,"Mon,Tue,Wed,Thu,Fri",2857.412015399417,0.16666666666666666
3,1.0,Hermes,30165,1888,3,6,"Mon,Wed,Fri",2183.318101061986,0.5
3,1.0,Hermes,30167,2918,4,23,"Mon,Wed,Thu,Fri",3764.4462621733373,0.3333333333333333
3,1.0,Hermes,30173,1982,4,29,"Tue,Wed,Fri,Sat",2738.927143044899,0.3333333333333333
3,1.0,Hermes,30177,1604,3,13,"Tue,Thu,Sat",2062.60248254921,0.5
3,1.0,Hermes,30179,1492,3,6,"Mon,Wed,Fri",2032.0476768195558,0.5
3,1.0,Hermes,30419,3791,3,6,"Mon,Wed,Fri",4746.677166942719,0.5
3,1.0,Hermes,30449,2752,5,35,"Mon,Tue,Thu,Fri,Sat",4046.957052464264,0.16666666666666666
3,1.0,Hermes,30453,1923,3,11,"Tue,Wed,Sat",2514.732262958551,0.6666666666666666
3,1.0,Hermes,30455,1769,3,6,"Mon,Wed,Fri",2652.2895410715637,0.5
3,1.0,Hermes,30457,1718,3,13,"Tue,Thu,Sat",2420.294013312674,0.5
3,1.0,Hermes,30459,1718,3,16,"Wed,Fri,Sat",2431.9908256596045,0.6666666666666666
3,1.0,Hermes,30519,2920,3,6,"Mon,Wed,Fri",4184.744687380409,0.5
3,1.0,Hermes,30539,1846,3,6,"Mon,Wed,Fri",2846.1659976035467,0.5
3,1.0,Hermes,30559,2928,3,13,"Tue,Thu,Sat",4205.5936619925305,0.5
3,1.0,Hermes,30625,1721,3,13,"Tue,Thu,Sat",2558.2634078256197,0.5
3,1.0,Hermes,30627,1110,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",1948.6603766051073,0.0
3,1.0,Hermes,30629,1544,2,0,"Mon,Thu",2017.5039566800824,1.0
3,1.0,Hermes,30655,1982,3,11,"Tue,Wed,Sat",2573.7373382207106,0.6666666666666666
3,1.0,Hermes,30657,1834,3,6,"Mon,Wed,Fri",2510.2750686393756,0.5
3,1.0,Hermes,30659,1587,3,6,"Mon,Wed,Fri",2360.7795992776614,0.5
3,1.0,Hermes,30823,2384,3,13,"Tue,Thu,Sat",3261.85363848591,0.5
3,1.0,Hermes,30826,2156,3,15,"Wed,Thu,Sat",3142.95209971616,0.6666666666666666
3,1.0,Hermes,30827,1865,3,6,"Mon,Wed,Fri",2494.8547349104288,0.5
3,1.0,Hermes,30851,1650,3,13,"Tue,Thu,Sat",1961.7895187970566,0.5
3,1.0,Hermes,30853,1477,2,2,"Wed,Sat",1765.732411007775,1.0
3,1.0,Hermes,30855,7102,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",8845.062774083795,0.0
3,1.0,Hermes,30880,3668,3,13,"Tue,Thu,Sat",5396.572941147828,0.5
3,1.0,Hermes,30890,3618,3,6,"Mon,Wed,Fri",5856.51402505011,0.5
3,1.0,Hermes,30900,3644,3,13,"Tue,Thu,Sat",5794.30877611144,0.5
3,1.0,Hermes,30916,3232,3,13,"Tue,Thu,Sat",4461.027522928036,0.5
3,1.0,Hermes,30926,3537,3,6,"Mon,Wed,Fri",5076.890256385299,0.5
3,1.0,Hermes,30938,2656,3,13,"Tue,Thu,Sat",4440.333542933429,0.5
3,1.0,Hermes,30952,2488,3,13,"Tue,Thu,Sat",3938.497523149383,0.5
3,1.0,Hermes,30966,2313,3,6,"Mon,Wed,Fri",3606.8521337328525,0.5
3,1.0,Hermes,30974,1616,3,6,"Mon,Wed,Fri",3002.7407869468093,0.5
3,1.0,Hermes,30982,1680,3,13,"Tue,Thu,Sat",3041.6740899101387,0.5
3,1.0,Hermes,30989,1681,3,13,"Tue,Thu,Sat",2982.7790756492363,0.5
3,1.0,Hermes,31275,4698,3,6,"Mon,Wed,Fri",7124.088935616795,0.5
3,1.0,Hermes,31303,3161,3,13,"Tue,Thu,Sat",5413.237011813552,0.5
3,1.0,Hermes,31311,2196,3,13,"Tue,Thu,Sat",4483.523282256472,0.5
3,1.0,Hermes,31319,2907,2,1,"Tue,Fri",4212.36266761751,1.0
3,1.0,Hermes,31515,4758,3,13,"Tue,Thu,Sat",7078.063725524478,0.5
3,1.0,Hermes,31535,4780,3,6,"Mon,Wed,Fri",8262.873424518333,0.5
3,1.0,Hermes,31832,3015,3,6,"Mon,Wed,Fri",5654.724532086253,0.5
3,1.0,UPS,30159,11805,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",14165.87917428254,0.0
3,1.0,UPS,30161,4726,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",5895.557144045547,0.0
3,1.0,UPS,30163,5283,5,35,"Mon,Tue,Thu,Fri,Sat",6430.4243048760345,0.16666666666666666
3,1.0,UPS,30165,2701,4,30,"Tue,Thu,Fri,Sat",3172.2301259603664,0.3333333333333333
3,1.0,UPS,30167,4551,5,32,"Mon,Tue,Wed,Thu,Fri",5743.996762787215,0.16666666666666666
3,1.0,UPS,30419,2053,3,5,"Mon,Wed,Thu",2762.649025602387,0.6666666666666666
3,1.0,UPS,30449,4685,3,13,"Tue,Thu,Sat",5619.328204396037,0.5
3,1.0,UPS,30453,1821,3,13,"Tue,Thu,Sat",2511.369741878119,0.5
3,1.0,UPS,30455,812,2,2,"Wed,Sat",1159.4294444567931,1.0
3,1.0,UPS,30457,1021,3,7,"Mon,Wed,Sat",1536.1965447593548,0.6666666666666666
3,1.0,UPS,30519,3064,3,6,"Mon,Wed,Fri",4017.931475026338,0.5
3,1.0,UPS,30539,2701,5,35,"Mon,Tue,Thu,Fri,Sat",4223.5429030973855,0.16666666666666666
3,1.0,UPS,30559,3087,3,6,"Mon,Wed,Fri",3963.729224437011,0.5
3,1.0,UPS,30625,2727,5,36,"Mon,Wed,Thu,Fri,Sat",4146.320088566637,0.16666666666666666
3,1.0,UPS,30655,1218,4,31,"Wed,Thu,Fri,Sat",1682.42570581451,0.5
3,1.0,UPS,30657,3745,4,25,"Mon,Wed,Fri,Sat",4190.943402815379,0.3333333333333333
3,1.0,UPS,30659,2385,3,6,"Mon,Wed,Fri",3122.1979005595713,0.5
3,1.0,UPS,30823,1337,3,6,"Mon,Wed,Fri",2161.1117274558633,0.5
3,1.0,UPS,30826,1105,3,6,"Mon,Wed,Fri",1769.395345930382,0.5
3,1.0,UPS,30827,2105,5,33,"Mon,Tue,Wed,Thu,Sat",3034.103598783989,0.16666666666666666
3,1.0,UPS,30853,3668,5,34,"Mon,Tue,Wed,Fri,Sat",4827.3488886867735,0.16666666666666666
3,1.0,UPS,30855,11475,6,38,"Mon,Tue,Wed,Thu,Fri,Sat",12380.959045056139,0.0
3,1.0,UPS,30880,4190,4,20,"Mon,Tue,Thu,Fri",6152.351633319449,0.3333333333333333
3,1.0,UPS,30890,1795,3,6,"Mon,Wed,Fri",3233.0763355404188,0.5
3,1.0,UPS,30900,2208,3,13,"Tue,Thu,Sat",3656.4500740515496,0.5
3,1.0,UPS,30916,4019,4,25,"Mon,Wed,Fri,Sat",5314.474222804377,0.3333333333333333
3,1.0,UPS,30926,1634,3,13,"Tue,Thu,Sat",2701.5601140347812,0.5
3,1.0,UPS,30938,3590,4,23,"Mon,Wed,Thu,Fri",5203.535420662716,0.3333333333333333
3,1.0,UPS,30952,1329,3,6,"Mon,Wed,Fri",2423.71026586925,0.5
3,1.0,UPS,30966,1386,2,0,"Mon,Thu",2140.279030683273,1.0
3,1.0,UPS,30974,1072,2,0,"Mon,Thu",1744.885889475651,1.0
3,1.0,UPS,30982,878,2,1,"Tue,Fri",1533.1522114999148,1.0
3,1.0,UPS,30989,1191,3,13,"Tue,Thu,Sat",2168.593390760962,0.5
3,1.0,UPS,31275,2904,3,6,"Mon,Wed,Fri",4691.425346017861,0.5
3,1.0,UPS,31303,1804,3,6,"Mon,Wed,Fri",3226.791117865897,0.5
3,1.0,UPS,31311,1062,2,0,"Mon,Thu",2105.9171080967367,1.0
3,1.0,UPS,31319,1055,3,6,"Mon,Wed,Fri",2237.4217673893963,0.5
3,1.0,UPS,31515,3281,3,13,"Tue,Thu,Sat",5052.876602466283,0.5
3,1.0,UPS,31535,2571,2,2,"Wed,Sat",4026.9654328207644,1.0
3,1.0,UPS,31832,1605,2,2,"Wed,Sat",2917.195621516572,1.0
