penalty,share_willing,provider,n_plz,init_cost_eur,balanced_cost_eur,cost_delta_eur,cost_delta_pct,imbalance_before,imbalance_after,imbalance_reduction_pct,max_fleet_before,max_fleet_after,total_routes_before,total_routes_after,swaps_made
5.0,0.8,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.8,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,0.8,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,0.8,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,0.9,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,0.9,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,0.9,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
5.0,0.9,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,0.9,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,0.9,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,0.9,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
5.0,1.0,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
5.0,1.0,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
5.0,1.0,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
5.0,1.0,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
5.0,1.0,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
5.0,1.0,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
5.0,1.0,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.0,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.0,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.0,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.0,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.0,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.0,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.0,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.1,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.1,Amazon,47,330352.1135379699,331565.0071524003,1212.8936144304462,0.3671517646552121,78.0,77.0,1.2820512820512822,216.0,216.0,1125.0,1126.0,1
10.0,0.1,DPD,47,200500.13400920373,201228.737969339,728.6039601352823,0.3633932534438289,46.0,40.0,13.043478260869565,118.0,114.0,576.0,580.0,6
10.0,0.1,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.1,GLS,46,166842.72783671046,168375.080874358,1532.3530376475537,0.9184416111604653,32.0,26.0,18.75,96.0,94.0,488.0,491.0,6
10.0,0.1,Hermes,47,209808.57196057617,210577.34745795405,768.7754973778792,0.366417582558226,44.0,42.0,4.545454545454546,126.0,126.0,677.0,679.0,2
10.0,0.1,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.2,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.2,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.2,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.2,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.2,GLS,46,179934.4514939873,180697.89672651034,763.4452325230523,0.42429074931687755,28.0,26.0,7.142857142857143,93.0,92.0,491.0,491.0,2
10.0,0.2,Hermes,47,221691.06093276775,223374.75467243852,1683.6937396707654,0.7594775055821394,43.0,37.0,13.953488372093023,125.0,125.0,675.0,680.0,6
10.0,0.2,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.3,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.3,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.3,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.3,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.3,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.3,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.3,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.4,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.4,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.4,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.4,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.4,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.4,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.4,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.5,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.5,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.5,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.5,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.5,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.5,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.5,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.6,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.6,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.6,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.6,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.6,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.6,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.6,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.7,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.7,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.7,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.7,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.7,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.7,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.7,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.8,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.8,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.8,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.8,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.8,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.8,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.8,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,0.9,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,0.9,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,0.9,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,0.9,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,0.9,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,0.9,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,0.9,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
10.0,1.0,DHL,48,563775.2206035123,563775.2206035123,0.0,0.0,176.0,176.0,0.0,122.0,122.0,2388.0,2388.0,0
10.0,1.0,Amazon,47,350810.6383067652,350810.6383067652,0.0,0.0,79.0,79.0,0.0,217.0,217.0,1129.0,1129.0,0
10.0,1.0,DPD,47,210178.8252010488,210178.8252010488,0.0,0.0,46.0,46.0,0.0,118.0,118.0,588.0,588.0,0
10.0,1.0,FedEx,37,167748.72604045804,167748.72604045804,0.0,0.0,31.0,31.0,0.0,97.0,97.0,506.0,506.0,0
10.0,1.0,GLS,46,186914.04044994735,186914.04044994735,0.0,0.0,30.0,30.0,0.0,95.0,95.0,492.0,492.0,0
10.0,1.0,Hermes,47,232267.79568581068,232267.79568581068,0.0,0.0,44.0,44.0,0.0,127.0,127.0,681.0,681.0,0
10.0,1.0,UPS,40,198052.50289517397,198052.50289517397,0.0,0.0,40.0,40.0,0.0,118.0,118.0,613.0,613.0,0
