provider,plz,base_day,agg_k,scale,p_keep,noise_sigma,b2c_scale,b2b_scale,seed,is_baseline,actual_cost_eur,actual_distance_km,actual_duration_h,actual_n_routes,n_vehicles_planned,solve_time_s,vroom_status,n_parcels,n_stops,area_km2,hub_dist_km,parcels_per_stop,load_factor,min_vehicles,parcels_per_km2,ch_area_km2,ch_perimeter_km,mean_nn_dist_km,mean_inter_stop_dist_km,stop_density_ch,centroid_hub_dist_km,max_hub_dist_km,coord_std_x,coord_std_y,aspect_ratio,b2c_share,demand_std,max_stop_demand,demand_cap_ratio,provider_idx,day_idx,delivery_frequency,n_merged_members,n_components_post_union,hull_overhead_pct,bbox_overhead_pct,max_member_centroid_km,mean_member_centroid_km,isoperimetric_q
DHL,30519,5,3,1.0,1.0,0.0,1.0,1.0,42,True,5858.35,494.282,20.769166666666667,26,26,30.8395,OK,5904.0,247.0,13.714884737746765,5.03,23.90283400809717,25.669565217391305,26,430.481197100456,9.6087807340633,11.879447684293744,0.0934290061488264,1.4781946002416566,25.70565473769014,4.9913274034464905,7.3941819945048675,0.8996953939548871,0.7440946167702921,1.059170875362305,0.8756775067750677,51.975612001981695,727.0,0.9872909698996656,1.0,5.0,3.0,2,1,17.79319946789323,78.25473357244559,2.46719451659274,2.46719451659274,0.4157361576881752
Hermes,30459,4,2,1.0,1.0,0.0,1.0,1.0,42,True,828.19,138.157,5.746388888888889,3,3,8.1782,OK,491.0,103.0,7.274391190340525,11.99,4.766990291262136,2.134782608695652,3,67.49705743787688,3.323720196597844,6.959166846468356,0.0967631027288766,1.031473538828077,30.98937151972981,11.713217287331718,12.674926346121708,0.66470352459004,0.4772779838972112,1.0801882627957282,0.9653767820773932,4.754566294667809,37.0,0.7115942028985507,5.0,4.0,2.0,1,1,28.32904382153716,75.46450184047043,0.0,0.0,0.4380829715507959
UPS,31832,4,3,1.0,1.0,0.0,1.0,1.0,42,True,1458.73,445.132,14.68138888888889,4,4,43.6951,OK,711.0,200.0,159.3824695169613,30.54,3.555,3.091304347826087,4,4.4609673959427285,115.61251563528108,41.97274932564763,0.1487954130115496,5.3824504887601705,1.7299165138049004,29.09109467639111,36.22779953226378,3.701288020135673,2.4390549259842107,1.1238712361200116,0.2011251758087201,5.055390687177401,58.0,0.7728260869565218,6.0,4.0,3.0,1,1,44.391491067867285,89.66486308143537,0.0,0.0,0.2694789161245019
GLS,30453,2,2,1.0,1.0,0.0,1.0,1.0,42,True,836.16,152.043,5.816944444444444,3,3,10.6487,OK,516.0,111.0,9.157258958740025,13.29,4.648648648648648,2.243478260869565,3,56.34873954367215,10.112293994056513,13.763233843604926,0.1090653407876836,1.7213651376613948,10.976737826772055,14.189261223592784,15.917019276086604,0.9799558175299864,1.1297247974961824,1.0522890147542112,0.8856589147286822,4.346788497951287,30.0,0.7478260869565218,4.0,2.0,2.0,1,1,73.5178223819406,214.02137250138864,0.0,0.0,0.1777387056462695
Amazon,30449,5,2,1.0,1.0,0.0,1.0,1.0,42,True,1792.65,253.668,10.268611111111111,7,7,41.2801,OK,1513.0,149.0,5.186686836161483,12.61,10.154362416107382,6.578260869565217,7,291.7083771958994,5.5019891612170015,9.082651266671997,0.0917824046509984,1.1760418450074075,27.08111478122982,12.232225341288684,14.219901479303028,0.7792375228594827,0.5408577248172023,1.367246895641934,0.9755452742894912,10.139778026120204,55.0,0.9397515527950312,0.0,5.0,2.0,2,1,27.20941321017379,82.49449049668647,1.32511236024654,1.32511236024654,0.389731990332899
GLS,30161,3,3,1.0,1.0,0.0,1.0,1.0,42,True,1006.78,137.228,5.4625,4,4,6.2941,OK,760.0,75.0,1.79798433827919,12.21,10.133333333333333,3.3043478260869565,4,422.6955618130571,1.6676123857593683,4.86346410983525,0.0843792789282441,0.7206236312652138,44.974480065310736,12.257325039784927,13.059510677072174,0.400285881407926,0.3927421159865736,1.211838712891065,0.8026315789473685,8.727478953792378,42.0,0.8260869565217391,4.0,3.0,3.0,1,2,22.953455896357088,69.23863464828264,0.0,0.0,0.3307023811719838
UPS,30989,5,2,1.0,1.0,0.0,1.0,1.0,42,True,652.07,145.506,6.028333333333333,2,2,11.6506,OK,345.0,105.0,43.13135688268341,18.29,3.2857142857142856,1.5,2,7.998820926000413,21.82529581077898,19.52274428931619,0.1475213925517623,1.747533338207408,4.810931357372168,18.69403206502568,21.61125529669948,1.0007096244313205,1.1831193002854254,1.604222096372451,0.2405797101449275,3.6793226232536873,20.0,0.75,6.0,5.0,2.0,1,1,41.5435975250514,84.22794889845345,0.0,0.0,0.2917630447727367
Amazon,30459,3,1,1.0,1.0,0.0,1.0,1.0,42,True,831.76,133.943,5.891111111111111,3,3,15.3047,OK,556.0,110.0,7.274391190340525,13.92,5.054545454545455,2.417391304347826,3,76.43251310684225,4.229201378849012,8.362247038086426,0.1101381707990542,1.018719691299938,26.00963873466266,13.468297322957026,14.98417589917355,0.6408904099878087,0.493497773228586,1.0612812397517797,0.9928057553956836,5.630818386565077,40.0,0.8057971014492754,0.0,3.0,1.0,1,1,28.32904382153716,75.46450184047043,0.0,0.0,0.4380829715507959
UPS,30982,1,1,1.0,1.0,0.0,1.0,1.0,42,True,408.52,123.801,4.7525,1,1,4.5429,OK,171.0,79.0,66.6831619829418,24.88,2.1645569620253164,0.7434782608695653,1,2.564365499700561,32.63864550164087,23.59356951676393,0.2003736313581476,3.322035443635889,2.4204435810924925,23.40209820989396,29.99475398205068,1.1016943769666088,2.7746228360149807,2.058428203289528,0.2046783625730994,2.0215946816515693,14.0,0.7434782608695653,6.0,1.0,1.0,1,1,34.80836995790101,102.47435719568998,0.0,0.0,0.2049400270782702
DPD,30179,3,2,1.0,1.0,0.0,1.0,1.0,42,True,549.65,103.694,3.636388888888889,2,2,49.2403,OK,431.0,79.0,8.305970462175056,14.42,5.455696202531645,1.873913043478261,2,51.89038438828442,5.698565607337857,9.356775374526434,0.158226035254481,1.2565038237875477,13.863137751414897,13.71806758081901,16.290057535685236,0.8935540054879391,0.4906772203526228,1.6454305018731012,0.8236658932714617,6.116583534584907,35.0,0.9369565217391304,2.0,3.0,2.0,1,1,11.78876370686503,42.923601727312864,0.0,0.0,0.4301545824743631
