provider,hub,day,mode,n_plz,n_parcels,area_km2,parcels_per_km2,cost,in_distribution,window,fast_share,share_willing
GLS,GLS in Hannover Laatzen,4,standalone,1,164,112.90680951768702,1.4525253233225863,454.8948239864879,False,2,0.5,0.5
GLS,GLS in Hannover Laatzen,4,standalone,1,152,101.18549289373648,1.5021916250349066,398.7767381970726,False,2,0.5,0.5
GLS,GLS in Hannover Laatzen,4,standalone,1,153,159.38246951696127,0.9599550092534985,493.85417022031913,False,2,0.5,0.5
GLS,GLS in Hannover Laatzen,4,bundled,2,226,67.54190741911047,3.346070737943877,555.1428828284587,False,2,0.5,0.5
GLS,GLS in Hannover Laatzen,4,bundled,2,246,61.576191448230595,3.995050590402646,745.3656218773772,False,2,0.5,0.5
GLS,GLS in Hannover Laatzen,5,bundled,1,144,173.55971997363926,0.8296855976828674,543.3249368372929,False,2,0.5,0.5
GLS,GLS in Hannover Laatzen,5,bundled,1,140,53.8021301528445,2.6021274548475892,417.44496757725915,False,2,0.5,0.5
GLS,GLS in Hannover Laatzen,5,bundled,1,108,153.22446344831192,0.7048482831622527,393.3059308421539,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,224,153.22446344831192,1.4619075502624501,507.9529721479154,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,263,112.90680951768702,2.329354634352684,710.2656078561386,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,184,139.34872865781722,1.3204282649167745,575.8241558984531,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,0,bundled,5,665,98.27254214137255,6.766895264023462,1283.6050840160697,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,0,bundled,4,552,67.50537399686087,8.177126757725526,1087.1883894915106,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,1,standalone,1,407,129.47251256919432,3.1435243815360883,874.0825825889193,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,1,standalone,1,430,357.6158854957556,1.2024074361347226,1312.2870513427852,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,1,bundled,3,408,70.84437280379677,5.759102436123677,828.8155505687366,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,2,standalone,1,324,112.90680951768702,2.8696231997348653,724.8469630962368,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,2,standalone,1,206,139.34872865781722,1.4783055574611714,621.8598656140005,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,165,6.967819653017212,23.680291427828724,336.3349790733986,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,156,7.274391190340525,21.44509360551689,329.03269505379717,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,156,8.86389555258122,17.59948535884675,320.4273798874299,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,154,4.12190647126244,37.361352343551246,280.3190996501815,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,350,102.53407734275534,3.4134992879489703,735.4914619289939,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,156,53.82702268136371,2.89817255774043,403.3858112896137,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,155,43.13135688268341,3.593673169652359,376.31060696570614,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,standalone,1,264,101.18549289373648,2.6090696645343114,700.3056208587664,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,bundled,3,431,78.56532205260996,5.485880904445196,803.6734808695289,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,3,bundled,3,438,32.12701445093093,13.633386341235585,731.8175371848748,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,4,standalone,1,161,1.7979843382791898,89.54471769987133,289.3153270779472,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,4,standalone,1,150,4.775461708125837,31.410575388922663,305.8173618489178,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,4,standalone,1,161,56.38950461206911,2.8551412378526373,380.944152511654,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,4,standalone,1,245,112.90680951768702,2.1699311232563026,699.9213059700213,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,4,standalone,1,160,139.34872865781722,1.1481984912319778,568.8578077035295,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,4,standalone,1,235,159.38246951696127,1.4744407004873996,814.4366013520644,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,4,bundled,3,430,18.570780834645557,23.15465374497308,645.9142798960655,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,5,standalone,1,165,19.484913733542946,8.468089838958605,374.2873644576624,True,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,5,standalone,1,168,101.18549289373648,1.6603170592491072,469.22164449722817,False,2,0.5,0.5
Hermes,Hermes LC Hannover Langenhagen,5,bundled,1,103,53.82702268136371,1.9135370092773352,386.88930258017876,False,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,1,147,19.484913733542946,7.544298220163121,338.7514250458062,True,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,1,144,129.47251256919432,1.112205186587707,559.1966100058297,False,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,1,87,112.90680951768702,0.7705469702991768,371.55806282992467,False,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,1,86,102.53407734275534,0.8387455393246042,390.49902064995956,False,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,1,83,159.38246951696127,0.5207599069806561,471.3016492858483,False,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,1,72,12.528872220645557,5.746726339929912,311.52579700285014,False,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,1,68,31.832385676522556,2.1361892473598756,344.600111574368,False,2,0.5,0.5
UPS,UPS Depot Hannover,0,bundled,2,114,177.1042665362079,0.6436886147894884,639.9322331384482,False,2,0.5,0.5
UPS,UPS Depot Hannover,1,bundled,1,135,19.21423828970633,7.0260396464596635,339.31250534361186,True,2,0.5,0.5
UPS,UPS Depot Hannover,2,standalone,1,160,357.6158854957556,0.4474074180966409,826.0989348015788,False,2,0.5,0.5
UPS,UPS Depot Hannover,2,bundled,1,118,102.53407734275534,1.1508369027942242,426.79797787740915,False,2,0.5,0.5
UPS,UPS Depot Hannover,2,bundled,1,116,112.90680951768702,1.0273959603989025,419.3248741271295,False,2,0.5,0.5
UPS,UPS Depot Hannover,2,bundled,1,97,159.38246951696127,0.6085989274352246,505.37694542078464,False,2,0.5,0.5
UPS,UPS Depot Hannover,2,bundled,1,86,31.832385676522556,2.7016511069551368,359.2230199979578,False,2,0.5,0.5
UPS,UPS Depot Hannover,2,bundled,1,80,12.528872220645557,6.385251488811014,321.43700510016174,False,2,0.5,0.5
UPS,UPS Depot Hannover,2,bundled,1,77,37.755537878390655,2.0394359166068425,362.7617885571618,False,2,0.5,0.5
UPS,UPS Depot Hannover,2,bundled,2,130,240.53422155155369,0.5404636361572239,713.2052070914159,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,138,129.47251256919432,1.065863303813219,530.7296190707104,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,124,357.6158854957556,0.3467407490248967,787.4705015487831,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,87,112.90680951768702,0.7705469702991768,375.67300339623444,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,80,102.53407734275534,0.7802284086740504,378.7505203276933,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,76,159.38246951696127,0.4768403967533718,459.12963167486447,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,74,53.8021301528445,1.3754102261337258,336.8943586550536,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,52,101.18549289373648,0.5139076611961523,334.95770245894397,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,44,139.34872865781722,0.3157545850887939,349.82459893301433,False,2,0.5,0.5
UPS,UPS Depot Hannover,4,bundled,1,38,66.6831619829418,0.569858999933458,348.1250659718177,False,2,0.5,0.5
Amazon,Amazon Logistics HAJ8 in Garbsen,0,standalone,1,563,159.38246951696127,3.5323834654230044,1334.9907536616329,False,2,0.6000000000000001,0.3999999999999999
Amazon,Amazon Logistics HAJ8 in Garbsen,1,standalone,1,414,139.34872865781722,2.9709635960627425,1130.837316012848,False,2,0.6000000000000001,0.3999999999999999
Amazon,Amazon Logistics HAJ8 in Garbsen,2,standalone,1,574,153.22446344831192,3.746138097547528,1247.5282135387188,False,2,0.6000000000000001,0.3999999999999999
Amazon,Amazon Logistics HAJ8 in Garbsen,4,standalone,1,188,3.3903855235675273,55.45092105106009,340.44838504975917,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,standalone,1,159,4.951012974183712,32.11464014113491,323.23406318106964,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,standalone,1,168,4.775461708125837,35.17984443559338,314.4486738057441,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,standalone,1,150,9.157258958740023,16.38044754176516,360.84953675901386,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,standalone,1,150,19.21423828970633,7.806710718288516,332.51921688842646,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,standalone,1,162,31.832385676522556,5.08915673635735,390.01811587404615,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,standalone,1,155,139.34872865781722,1.1123172883809784,463.24371010295783,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,bundled,2,268,71.14567088466362,3.766919289220884,699.8588176145436,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,0,bundled,2,268,53.74204057774344,4.98678496608833,730.3784796027236,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,1,standalone,1,278,173.55971997363926,1.6017541399710913,888.5456043753869,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,1,standalone,1,256,53.8021301528445,4.758175917435592,695.0451310536141,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,1,standalone,1,218,153.22446344831192,1.4227493123089916,612.3384459258873,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,1,standalone,1,215,159.38246951696127,1.348956385552302,703.0448778147387,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,1,bundled,4,560,80.03376947374983,6.997046417808344,1278.1864333182257,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,2,standalone,1,152,6.967819653017212,21.81457149715131,365.28172065387673,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,2,standalone,1,170,4.462508901721823,38.09516210363342,330.55663187774985,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,2,standalone,1,406,125.18180774883541,3.243282768488196,1144.688603848172,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,2,bundled,4,549,77.09739784136566,7.120862900322698,1211.5039513348634,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,2,bundled,4,546,121.21081652722816,4.504548485384961,1275.9101399597637,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,179,4.951012974183712,36.1542175173783,355.5245735796265,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,174,4.775461708125837,36.436267451150286,330.4017505005919,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,157,9.157258958740023,17.144868427047534,376.0029551982701,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,164,19.21423828970633,8.535337051995443,330.9822981331118,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,184,12.528872220645557,14.686078424265332,449.6729026331898,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,174,56.38950461206911,3.0856805924618564,481.83081563559375,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,165,10.610683695060029,15.55036458930713,398.5117679897097,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,283,102.53407734275534,2.7600579956844533,831.2688545838837,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,286,173.55971997363926,1.6478477842868062,899.2106212168562,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,268,53.8021301528445,4.981215413565385,710.4132372732583,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,175,31.832385676522556,5.49754585717615,403.222244644368,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,standalone,1,194,139.34872865781722,1.392190670618773,533.0489251275312,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,3,bundled,2,283,17.575275212839223,16.10216605844446,614.4629903851392,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,4,standalone,1,174,2.603733329707664,66.82712012582947,331.4011613506992,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,4,standalone,1,154,37.755537878390655,4.078871833213685,422.3224636845289,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,4,standalone,1,215,112.90680951768702,1.9042252714290002,494.8430199010587,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,4,standalone,1,187,101.18549289373648,1.8480910123784706,400.8615764233559,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,4,standalone,1,201,159.38246951696127,1.2611173650977334,654.2460821630607,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,5,standalone,1,182,23.77191867081394,7.656092153110517,440.2033749548267,True,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,5,standalone,1,176,102.53407734275534,1.7165024990829107,542.0208745577584,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,5,standalone,1,179,173.55971997363926,1.03134529156412,618.5013401583896,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,5,standalone,1,185,59.876286869182046,3.089703949147494,436.03235159737085,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,5,standalone,1,176,53.8021301528445,3.2712459432369694,490.7809235593128,False,2,0.6000000000000001,0.3999999999999999
DPD,DPD Paketzentrum in Lehrte,5,bundled,1,117,56.38950461206911,2.0748541914829723,395.1081833384369,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,standalone,1,168,34.15472344529856,4.918792572543152,379.9008429776343,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,standalone,1,179,153.22446344831192,1.1682207656115113,384.11046709505536,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,bundled,1,109,357.6158854957556,0.30479630357833665,816.2504721342286,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,bundled,1,87,173.55971997363926,0.5012683819333991,388.368756789961,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,bundled,1,86,9.157258958740023,9.391456590612025,343.4213651735207,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,bundled,1,70,102.53407734275534,0.682699857589794,379.5808007475523,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,bundled,1,60,159.38246951696127,0.37645294480529357,412.43959592619785,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,0,bundled,1,41,101.18549289373648,0.40519642517388926,333.52292882642365,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,1,bundled,1,73,112.90680951768702,0.6465509061131024,393.79505816445544,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,bundled,1,135,357.6158854957556,0.3775000090190408,768.2118480168847,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,bundled,1,94,102.53407734275534,0.9167683801920091,399.92489114255795,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,bundled,1,80,53.8021301528445,1.4869299741986226,340.86022100281497,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,2,bundled,1,70,159.38246951696127,0.4391951022728425,422.6735342157019,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,standalone,1,200,34.15472344529856,5.855705443503752,401.2047508201019,True,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,standalone,1,191,153.22446344831192,1.2465372415184284,401.04597057546823,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,bundled,1,96,173.55971997363926,0.5531237317885783,403.0576085522098,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,bundled,1,94,9.157258958740023,10.265080459506168,342.49668430303575,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,3,bundled,1,81,112.90680951768702,0.7174057999337163,392.83803924688016,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,1,64,102.53407734275534,0.6241827269392403,368.7781014301504,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,1,56,159.38246951696127,0.351356081818274,368.1172712692851,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,1,49,37.755537878390655,1.297822856022536,356.0326310535089,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,1,47,43.13135688268341,1.0896944449913606,343.5529182687918,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,1,43,12.528872220645557,3.4320726752359203,292.45997287941725,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,1,40,53.82702268136371,0.7431211686513923,346.53907918902246,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,2,71,145.41771830665874,0.48824861802792346,439.13655326708556,False,2,0.6000000000000001,0.3999999999999999
FedEx,FedEx Station - Heinz-Peter-Piper Str.,4,bundled,2,68,167.86865487667828,0.40507860177920046,482.00621149457095,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,0,standalone,1,155,12.528872220645557,12.37142475957134,394.5013640182134,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,0,standalone,1,153,31.832385676522556,4.80642580655972,336.3256294236455,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,0,bundled,1,149,139.34872865781722,1.0692598449597794,518.994158457748,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,0,bundled,2,275,6.260493240001013,43.926251408260526,591.881151675206,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,0,bundled,2,276,65.54676357080913,4.21073421423533,754.5542858851134,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,1,standalone,1,190,153.22446344831192,1.2400108685261853,557.2559484719284,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,1,standalone,1,179,37.755537878390655,4.74102635159253,397.21581907128626,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,1,standalone,1,325,129.47251256919432,2.510185316951422,782.7732354947999,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,1,standalone,1,223,112.90680951768702,1.9750801652496142,618.8324880096472,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,1,bundled,1,125,6.068989648841514,20.596509012642784,295.6279455820179,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,158,4.775461708125837,33.08580607633187,294.19963011344856,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,155,9.157258958740023,16.926462459824,351.7370016400738,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,152,4.462508901721823,34.06155670442518,325.849504654366,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,172,56.38950461206911,3.0502129994450535,461.70777743305354,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,294,102.53407734275534,2.867339401877135,748.345571233911,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,305,173.55971997363926,1.757320189536629,1006.5930834982787,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,264,53.8021301528445,4.906868914855455,704.1583326084951,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,364,125.18180774883541,2.907770757954934,1094.7250341683994,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,standalone,1,377,357.6158854957556,1.0542037288902102,1363.8532885259901,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,2,bundled,5,724,54.41470380645303,13.305227252089553,1492.8649361681182,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,168,1.7979843382791898,93.43796629551791,314.5679315418371,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,201,5.186686836161483,38.753062667796286,364.9030020037735,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,175,12.528872220645557,13.967737631774094,421.14723288579853,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,197,153.22446344831192,1.285695479471887,584.7661924810823,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,191,37.755537878390655,5.058860520414375,402.4902463691305,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,170,31.832385676522556,5.3404731183996885,362.79671026944015,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,346,129.47251256919432,2.672381906662129,786.759189002626,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,3,standalone,1,188,139.34872865781722,1.349133227197574,590.131615391198,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,185,5.368928981069905,34.4575241453713,351.0530327605186,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,173,13.714884737746763,12.6140323676116,341.3315343380585,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,194,19.484913733542946,9.95642078035133,392.9217024069427,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,226,102.53407734275534,2.2041452545041924,646.7975100924817,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,206,59.876286869182046,3.440427100131804,492.85853675817026,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,214,53.8021301528445,3.977537680981315,549.7684781042587,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,197,112.90680951768702,1.744801760332619,544.0503363931359,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,182,101.18549289373648,1.798676814186533,420.0106214647617,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,standalone,1,183,159.38246951696127,1.1481814816561453,515.8146874741426,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,bundled,1,133,56.38950461206911,2.358594935617396,430.9990407701119,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,4,bundled,2,203,120.51018466430551,1.6845049284878204,544.2038897695913,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,5,standalone,1,173,173.55971997363926,0.9967750583273338,632.9882689443104,False,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,5,bundled,1,132,5.186686836161483,25.449772498254276,297.7523177464013,True,2,0.6000000000000001,0.3999999999999999
GLS,GLS in Hannover Laatzen,5,bundled,2,243,190.98000132670256,1.2723845340450528,951.2033003124275,False,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,184,4.951012974183712,37.164111861439146,307.6602750109534,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,158,3.576189607493106,44.18110260958936,289.8517101123017,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,168,6.967819653017212,24.110842181061972,351.4846299738562,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,159,6.068989648841514,26.19875946408162,346.6741809155284,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,166,7.274391190340525,22.819779093050023,337.7811905950172,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,187,19.21423828970633,9.732366028799683,377.7117008850928,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,166,8.86389555258122,18.727657497234365,331.69453542451083,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,179,12.670949194485747,14.126802755858161,331.49338406467575,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,180,10.610683695060029,16.96403409742596,345.95149894485064,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,168,4.12190647126244,40.757838920237724,303.9017412964231,True,2,0.6000000000000001,0.3999999999999999
Hermes,Hermes LC Hannover Langenhagen,0,standalone,1,176,66.6831619829418,2.6393469470602264,442.69892333217615,False,2,0.6000000000000001,0.3999999999999999
